contract_no,item_no,description_ar,unit,contractual_qty,unit_price,cumulative_qty,cumulative_pct,cumulative_amount,remaining_qty,source_sheet,source_row,source_file,extraction_method,confidence_level,data_quality_notes
CMH_01-C01,168, توريد وتركيب بار كاونتر للمطعم من الرخام الأسود والوجه مطلي باللون الرمادي على شكل وهيئة.الأسطح الاسمنتية  3100mm -طول x 1100mm - ارتفاع x 600mm -عرض,,1.0,,,,,,الملخص التراكمي,170,CMH_01_SMART.xlsx,sheet الملخص التراكمي (header re-detected),high,
CMH_01-C01,169,توريد وتركيب لوحات/لافتات داخلية حسب الأنظمة القياسية  للصانع وحسب الكتيّبات القياسية للّوحات، ويشمل السعر الأشكال البيانية )graphics( والمعلومات المكتوبة ونظام الأطُر وكل المواد والمكمّلات ذات الصلة المحددة في المخططات والمواصفات التفصيلية وبحسب تعليمات المهندس المشرف. لوحات إرشاديه للإستقبال نوع  101ID,,22.0,,,,,,الملخص التراكمي,171,CMH_01_SMART.xlsx,sheet الملخص التراكمي (header re-detected),high,
CMH_01-C01,170,توريد وتركيب لوحات/لافتات داخلية حسب الأنظمة القياسية  للصانع وحسب الكتيّبات القياسية للّوحات، ويشمل السعر الأشكال البيانية )graphics( والمعلومات المكتوبة ونظام الأطُر وكل المواد والمكمّلات ذات الصلة المحددة في المخططات والمواصفات التفصيلية وبحسب تعليمات المهندس المشرف. لوحات إرشاديه للمكاتب نوع  102ID,,190.0,,,,,,الملخص التراكمي,172,CMH_01_SMART.xlsx,sheet الملخص التراكمي (header re-detected),high,
CMH_01-C01,171,توريد وتركيب لوحات/لافتات داخلية حسب الأنظمة القياسية  للصانع وحسب الكتيّبات القياسية للّوحات، ويشمل السعر الأشكال البيانية )graphics( والمعلومات المكتوبة ونظام الأطُر وكل المواد والمكمّلات ذات الصلة المحددة في المخططات والمواصفات التفصيلية وبحسب تعليمات المهندس المشرف. لوحات إرشاديه لحجرة الإجتماعات نوع  103ID,,36.0,,,,,,الملخص التراكمي,173,CMH_01_SMART.xlsx,sheet الملخص التراكمي (header re-detected),high,
CMH_01-C01,172,توريد وتركيب لوحات/لافتات داخلية حسب الأنظمة القياسية  للصانع وحسب الكتيّبات القياسية للّوحات، ويشمل السعر الأشكال البيانية )graphics( والمعلومات المكتوبة ونظام الأطُر وكل المواد والمكمّلات ذات الصلة المحددة في المخططات والمواصفات التفصيلية وبحسب تعليمات المهندس المشرف. لوحات إرشاديه للحمامات نوع  104ID,,46.0,,,,,,الملخص التراكمي,174,CMH_01_SMART.xlsx,sheet الملخص التراكمي (header re-detected),high,
CMH_01-C01,173,توريد وتركيب لوحات/لافتات داخلية حسب الأنظمة القياسية  للصانع وحسب الكتيّبات القياسية للّوحات، ويشمل السعر الأشكال البيانية )graphics( والمعلومات المكتوبة ونظام الأطُر وكل المواد والمكمّلات ذات الصلة المحددة في المخططات والمواصفات التفصيلية وبحسب تعليمات المهندس المشرف. لوحات إرشاديه لمستوي السلالم نوع  105ID,,30.0,,,,,,الملخص التراكمي,175,CMH_01_SMART.xlsx,sheet الملخص التراكمي (header re-detected),high,
CMH_01-C01,174,توريد وتركيب لوحات/لافتات داخلية حسب الأنظمة القياسية  للصانع وحسب الكتيّبات القياسية للّوحات، ويشمل السعر الأشكال البيانية )graphics( والمعلومات المكتوبة ونظام الأطُر وكل المواد والمكمّلات ذات الصلة المحددة في المخططات والمواصفات التفصيلية وبحسب تعليمات المهندس المشرف. لوحات إرشاديه لسلالم الخروج نوع  106ID,,30.0,,,,,,الملخص التراكمي,176,CMH_01_SMART.xlsx,sheet الملخص التراكمي (header re-detected),high,
CMH_01-C01,175,قواطع الحمامات مكونة من ألواح الفينوليك المضغوط ارتفاع 2 متر ذو المقاومة الشديدة للماء مع طبقة ميلامين بلون رمادي غامق مقاومة للخدش وسهلة التنظيف ، سمك الألواح هو  19 ملم ،. قواطع الحمامات تشمل إكسسوارات عالية الجودة ) مفصلات ذاتية الإغلاق وقفل ( والأبواب والاكسسوارات والعلاقات من الستانلس ستيل brushed finish وكل ما يلزم لانهاء العمل حسب الأصول الفنية والمواصفلت وتعليمات المهندس المشرف .,,611.0,,,,,,الملخص التراكمي,177,CMH_01_SMART.xlsx,sheet الملخص التراكمي (header re-detected),high,
CMH_01-C01,176,للمواسير داخل المبنى من مواسير متعددة الطبقات بولي بروبلين كما هو موصف تشمل كافة القطع التركيبية )مثل القارنات من الحديد الصلب الغير قابل للصدأ والأكواع /المنحنيات والتفريعات والدعامات( والصمامات ومخمدات الصدمة ومنافس الهواء الآلية و المحابس  وكافة الاكسسوارات اللازمة، كما هو مبين في المخططات لتركيب مايلي من الأقطار الخارجية مع ربطه بالشبكة الحالية لاقرب نقطة و على المقاول تقديم المخططات التنفيذية و الحسابات الهيدروليكية و اعتمادها قبل البدا بالتنفيذ الاعمال من المهندس المشرف للاقطار  الداخلية قطر 20 مم,,532.0,,,,,,الملخص التراكمي,178,CMH_01_SMART.xlsx,sheet الملخص التراكمي (header re-detected),high,
CMH_01-C01,177,للمواسير داخل المبنى من مواسير متعددة الطبقات بولي بروبلين كما هو موصف تشمل كافة القطع التركيبية )مثل القارنات من الحديد الصلب الغير قابل للصدأ والأكواع /المنحنيات والتفريعات والدعامات( والصمامات ومخمدات الصدمة ومنافس الهواء الآلية و المحابس  وكافة الاكسسوارات اللازمة، كما هو مبين في المخططات لتركيب مايلي من الأقطار الخارجية مع ربطه بالشبكة الحالية لاقرب نقطة و على المقاول تقديم المخططات التنفيذية و الحسابات الهيدروليكية و اعتمادها قبل البدا بالتنفيذ الاعمال من المهندس المشرف للاقطار  الداخلية قطر 25 مم,,221.0,,,,,,الملخص التراكمي,179,CMH_01_SMART.xlsx,sheet الملخص التراكمي (header re-detected),high,
CMH_01-C01,178,للمواسير داخل المبنى من مواسير متعددة الطبقات بولي بروبلين كما هو موصف تشمل كافة القطع التركيبية )مثل القارنات من الحديد الصلب الغير قابل للصدأ والأكواع /المنحنيات والتفريعات والدعامات( والصمامات ومخمدات الصدمة ومنافس الهواء الآلية و المحابس  وكافة الاكسسوارات اللازمة، كما هو مبين في المخططات لتركيب مايلي من الأقطار الخارجية مع ربطه بالشبكة الحالية لاقرب نقطة و على المقاول تقديم المخططات التنفيذية و الحسابات الهيدروليكية و اعتمادها قبل البدا بالتنفيذ الاعمال من المهندس المشرف للاقطار  الداخلية :قطر 32مم,,207.0,,,,,,الملخص التراكمي,180,CMH_01_SMART.xlsx,sheet الملخص التراكمي (header re-detected),high,
CMH_01-C01,179,للمواسير داخل المبنى من مواسير متعددة الطبقات بولي بروبلين كما هو موصف تشمل كافة القطع التركيبية )مثل القارنات من الحديد الصلب الغير قابل للصدأ والأكواع /المنحنيات والتفريعات والدعامات( والصمامات ومخمدات الصدمة ومنافس الهواء الآلية و المحابس  وكافة الاكسسوارات اللازمة، كما هو مبين في المخططات لتركيب مايلي من الأقطار الخارجية مع ربطه بالشبكة الحالية لاقرب نقطة و على المقاول تقديم المخططات التنفيذية و الحسابات الهيدروليكية و اعتمادها قبل البدا بالتنفيذ الاعمال من المهندس المشرف للاقطار  الداخلية :قطر 40 مم,,103.0,,,,,,الملخص التراكمي,181,CMH_01_SMART.xlsx,sheet الملخص التراكمي (header re-detected),high,
CMH_01-C01,180,للمواسير داخل المبنى من مواسير متعددة الطبقات بولي بروبلين كما هو موصف تشمل كافة القطع التركيبية )مثل القارنات من الحديد الصلب الغير قابل للصدأ والأكواع /المنحنيات والتفريعات والدعامات( والصمامات ومخمدات الصدمة ومنافس الهواء الآلية و المحابس  وكافة الاكسسوارات اللازمة، كما هو مبين في المخططات لتركيب مايلي من الأقطار الخارجية مع ربطه بالشبكة الحالية لاقرب نقطة و على المقاول تقديم المخططات التنفيذية و الحسابات الهيدروليكية و اعتمادها قبل البدا بالتنفيذ الاعمال من المهندس المشرف للاقطار  الداخلية:قطر 50 مم,,218.0,,,,,,الملخص التراكمي,182,CMH_01_SMART.xlsx,sheet الملخص التراكمي (header re-detected),high,
CMH_01-C01,181,مواسير المياه الساخنة مؤلفة من عدة طبقات )بولي بروبلين معزولة( كما هو موصف مع العزل وتشمل كافة القطع التركيبية )مثل القارنات من الحديد الصلب الغير قابل للصدأ والأكواع / المنحنيات والتفريعات والدعامات( والصمامات ومخمدات الصدمة وكافة الاكسسوارات و المحابس  اللازمة لإنجاز تركيب مايلي من الأقطار الخارجية مع ربطه بالشبكة الحالية لاقرب نقطة و على المقاول تقديم المخططات التنفيذية و الحسابات الهيدروليكية و اعتمادها قبل البدا بالتنفيذ الاعمال من المهندس المشرف للاقطار  الداخلية :قطر 20 مم,,150.0,,,,,,الملخص التراكمي,183,CMH_01_SMART.xlsx,sheet الملخص التراكمي (header re-detected),high,
